time_s,probe,quantity,value,unit
101088000,P_8_13_15,sw,0,
101088000,P_13_13_15,pressure,19003200,Pa
101088000,P_13_13_15,sg,0,
101088000,P_13_13_15,so,1,
101088000,P_13_13_15,sw,0,
101088000,P_3_3_14,pressure,19003400,Pa
101088000,P_3_3_14,sg,0,
101088000,P_3_3_14,so,1,
101088000,P_3_3_14,sw,0,
101088000,P_8_3_14,pressure,19035100,Pa
101088000,P_8_3_14,sg,0,
101088000,P_8_3_14,so,1,
101088000,P_8_3_14,sw,0,
101088000,P_13_3_14,pressure,19002500,Pa
101088000,P_13_3_14,sg,0,
101088000,P_13_3_14,so,1,
101088000,P_13_3_14,sw,0,
101088000,P_3_8_14,pressure,19048700,Pa
101088000,P_3_8_14,sg,0,
101088000,P_3_8_14,so,1,
101088000,P_3_8_14,sw,0,
101088000,P_8_8_14,pressure,19048400,Pa
101088000,P_8_8_14,sg,0,
101088000,P_8_8_14,so,1,
101088000,P_8_8_14,sw,0,
101088000,P_13_8_14,pressure,19035100,Pa
101088000,P_13_8_14,sg,0,
101088000,P_13_8_14,so,1,
101088000,P_13_8_14,sw,0,
101088000,P_3_13_14,pressure,19058700,Pa
101088000,P_3_13_14,sg,0,
101088000,P_3_13_14,so,1,
101088000,P_3_13_14,sw,0,
101088000,P_8_13_14,pressure,19048700,Pa
101088000,P_8_13_14,sg,0,
101088000,P_8_13_14,so,1,
101088000,P_8_13_14,sw,0,
101088000,P_13_13_14,pressure,19003400,Pa
101088000,P_13_13_14,sg,0,
101088000,P_13_13_14,so,1,
101088000,P_13_13_14,sw,0,
101088000,P_3_3_13,pressure,19003800,Pa
101088000,P_3_3_13,sg,0,
101088000,P_3_3_13,so,1,
101088000,P_3_3_13,sw,0,
101088000,P_8_3_13,pressure,19043200,Pa
101088000,P_8_3_13,sg,0,
101088000,P_8_3_13,so,1,
101088000,P_8_3_13,sw,0,
101088000,P_13_3_13,pressure,19003000,Pa
101088000,P_13_3_13,sg,0,
101088000,P_13_3_13,so,1,
101088000,P_13_3_13,sw,0,
101088000,P_3_8_13,pressure,19056800,Pa
101088000,P_3_8_13,sg,0,
101088000,P_3_8_13,so,1,
101088000,P_3_8_13,sw,0,
101088000,P_8_8_13,pressure,19062800,Pa
101088000,P_8_8_13,sg,0,
101088000,P_8_8_13,so,1,
101088000,P_8_8_13,sw,0,
101088000,P_13_8_13,pressure,19043200,Pa
101088000,P_13_8_13,sg,0,
101088000,P_13_8_13,so,1,
101088000,P_13_8_13,sw,0,
101088000,P_3_13_13,pressure,19065800,Pa
101088000,P_3_13_13,sg,0,
101088000,P_3_13_13,so,1,
101088000,P_3_13_13,sw,0,
101088000,P_8_13_13,pressure,19056800,Pa
101088000,P_8_13_13,sg,0,
101088000,P_8_13_13,so,1,
101088000,P_8_13_13,sw,0,
101088000,P_13_13_13,pressure,19003800,Pa
101088000,P_13_13_13,sg,0,
101088000,P_13_13_13,so,1,
101088000,P_13_13_13,sw,0,
103680000,P_3_3_15,pressure,19003200,Pa
103680000,P_3_3_15,sg,0,
103680000,P_3_3_15,so,1,
103680000,P_3_3_15,sw,0,
103680000,P_8_3_15,pressure,19031300,Pa
103680000,P_8_3_15,sg,0,
103680000,P_8_3_15,so,1,
103680000,P_8_3_15,sw,0,
103680000,P_13_3_15,pressure,19002300,Pa
103680000,P_13_3_15,sg,0,
103680000,P_13_3_15,so,1,
103680000,P_13_3_15,sw,0,
103680000,P_3_8_15,pressure,19044800,Pa
103680000,P_3_8_15,sg,0,
103680000,P_3_8_15,so,1,
103680000,P_3_8_15,sw,0,
103680000,P_8_8_15,pressure,19042700,Pa
103680000,P_8_8_15,sg,0,
103680000,P_8_8_15,so,1,
103680000,P_8_8_15,sw,0,
103680000,P_13_8_15,pressure,19031300,Pa
103680000,P_13_8_15,sg,0,
103680000,P_13_8_15,so,1,
103680000,P_13_8_15,sw,0,
103680000,P_3_13_15,pressure,19055100,Pa
103680000,P_3_13_15,sg,0,
103680000,P_3_13_15,so,1,
103680000,P_3_13_15,sw,0,
103680000,P_8_13_15,pressure,19044800,Pa
103680000,P_8_13_15,sg,0,
103680000,P_8_13_15,so,1,
103680000,P_8_13_15,sw,0,
103680000,P_13_13_15,pressure,19003200,Pa
103680000,P_13_13_15,sg,0,
103680000,P_13_13_15,so,1,
103680000,P_13_13_15,sw,0,
103680000,P_3_3_14,pressure,19003400,Pa
103680000,P_3_3_14,sg,0,
103680000,P_3_3_14,so,1,
103680000,P_3_3_14,sw,0,
103680000,P_8_3_14,pressure,19035100,Pa
103680000,P_8_3_14,sg,0,
103680000,P_8_3_14,so,1,
103680000,P_8_3_14,sw,0,
103680000,P_13_3_14,pressure,19002500,Pa
103680000,P_13_3_14,sg,0,
103680000,P_13_3_14,so,1,
103680000,P_13_3_14,sw,0,
103680000,P_3_8_14,pressure,19048700,Pa
103680000,P_3_8_14,sg,0,
103680000,P_3_8_14,so,1,
103680000,P_3_8_14,sw,0,
103680000,P_8_8_14,pressure,19048400,Pa
103680000,P_8_8_14,sg,0,
103680000,P_8_8_14,so,1,
103680000,P_8_8_14,sw,0,
103680000,P_13_8_14,pressure,19035100,Pa
103680000,P_13_8_14,sg,0,
103680000,P_13_8_14,so,1,
103680000,P_13_8_14,sw,0,
103680000,P_3_13_14,pressure,19058700,Pa
103680000,P_3_13_14,sg,0,
103680000,P_3_13_14,so,1,
103680000,P_3_13_14,sw,0,
103680000,P_8_13_14,pressure,19048700,Pa
103680000,P_8_13_14,sg,0,
103680000,P_8_13_14,so,1,
103680000,P_8_13_14,sw,0,
103680000,P_13_13_14,pressure,19003400,Pa
103680000,P_13_13_14,sg,0,
103680000,P_13_13_14,so,1,
103680000,P_13_13_14,sw,0,
103680000,P_3_3_13,pressure,19003800,Pa
103680000,P_3_3_13,sg,0,
103680000,P_3_3_13,so,1,
103680000,P_3_3_13,sw,0,
103680000,P_8_3_13,pressure,19043200,Pa
103680000,P_8_3_13,sg,0,
103680000,P_8_3_13,so,1,
103680000,P_8_3_13,sw,0,
103680000,P_13_3_13,pressure,19003000,Pa
103680000,P_13_3_13,sg,0,
103680000,P_13_3_13,so,1,
103680000,P_13_3_13,sw,0,
103680000,P_3_8_13,pressure,19056800,Pa
103680000,P_3_8_13,sg,0,
103680000,P_3_8_13,so,1,
103680000,P_3_8_13,sw,0,
103680000,P_8_8_13,pressure,19062800,Pa
103680000,P_8_8_13,sg,0,
103680000,P_8_8_13,so,1,
103680000,P_8_8_13,sw,0,
103680000,P_13_8_13,pressure,19043200,Pa
103680000,P_13_8_13,sg,0,
103680000,P_13_8_13,so,1,
103680000,P_13_8_13,sw,0,
103680000,P_3_13_13,pressure,19065800,Pa
103680000,P_3_13_13,sg,0,
103680000,P_3_13_13,so,1,
103680000,P_3_13_13,sw,0,
103680000,P_8_13_13,pressure,19056800,Pa
103680000,P_8_13_13,sg,0,
103680000,P_8_13_13,so,1,
103680000,P_8_13_13,sw,0,
103680000,P_13_13_13,pressure,19003800,Pa
103680000,P_13_13_13,sg,0,
103680000,P_13_13_13,so,1,
103680000,P_13_13_13,sw,0,
106272000,P_3_3_15,pressure,19003200,Pa
106272000,P_3_3_15,sg,0,
106272000,P_3_3_15,so,1,
106272000,P_3_3_15,sw,0,
106272000,P_8_3_15,pressure,19031300,Pa
106272000,P_8_3_15,sg,0,
106272000,P_8_3_15,so,1,
106272000,P_8_3_15,sw,0,
106272000,P_13_3_15,pressure,19002300,Pa
106272000,P_13_3_15,sg,0,
106272000,P_13_3_15,so,1,
106272000,P_13_3_15,sw,0,
106272000,P_3_8_15,pressure,19044800,Pa
106272000,P_3_8_15,sg,0,
106272000,P_3_8_15,so,1,
106272000,P_3_8_15,sw,0,
106272000,P_8_8_15,pressure,19042700,Pa
106272000,P_8_8_15,sg,0,
106272000,P_8_8_15,so,1,
106272000,P_8_8_15,sw,0,
106272000,P_13_8_15,pressure,19031300,Pa
106272000,P_13_8_15,sg,0,
106272000,P_13_8_15,so,1,
106272000,P_13_8_15,sw,0,
106272000,P_3_13_15,pressure,19055100,Pa
106272000,P_3_13_15,sg,0,
106272000,P_3_13_15,so,1,
106272000,P_3_13_15,sw,0,
106272000,P_8_13_15,pressure,19044800,Pa
106272000,P_8_13_15,sg,0,
106272000,P_8_13_15,so,1,
106272000,P_8_13_15,sw,0,
106272000,P_13_13_15,pressure,19003200,Pa
106272000,P_13_13_15,sg,0,
106272000,P_13_13_15,so,1,
106272000,P_13_13_15,sw,0,
106272000,P_3_3_14,pressure,19003400,Pa
106272000,P_3_3_14,sg,0,
106272000,P_3_3_14,so,1,
106272000,P_3_3_14,sw,0,
106272000,P_8_3_14,pressure,19035100,Pa
106272000,P_8_3_14,sg,0,
106272000,P_8_3_14,so,1,
106272000,P_8_3_14,sw,0,
106272000,P_13_3_14,pressure,19002500,Pa
106272000,P_13_3_14,sg,0,
106272000,P_13_3_14,so,1,
106272000,P_13_3_14,sw,0,
106272000,P_3_8_14,pressure,19048700,Pa
106272000,P_3_8_14,sg,0,
106272000,P_3_8_14,so,1,
106272000,P_3_8_14,sw,0,
106272000,P_8_8_14,pressure,19048400,Pa
106272000,P_8_8_14,sg,0,
106272000,P_8_8_14,so,1,
106272000,P_8_8_14,sw,0,
106272000,P_13_8_14,pressure,19035100,Pa
106272000,P_13_8_14,sg,0,
106272000,P_13_8_14,so,1,
106272000,P_13_8_14,sw,0,
106272000,P_3_13_14,pressure,19058700,Pa
106272000,P_3_13_14,sg,0,
106272000,P_3_13_14,so,1,
106272000,P_3_13_14,sw,0,
106272000,P_8_13_14,pressure,19048700,Pa
106272000,P_8_13_14,sg,0,
106272000,P_8_13_14,so,1,
106272000,P_8_13_14,sw,0,
106272000,P_13_13_14,pressure,19003400,Pa
106272000,P_13_13_14,sg,0,
106272000,P_13_13_14,so,1,
106272000,P_13_13_14,sw,0,
106272000,P_3_3_13,pressure,19003800,Pa
106272000,P_3_3_13,sg,0,
106272000,P_3_3_13,so,1,
106272000,P_3_3_13,sw,0,
106272000,P_8_3_13,pressure,19043200,Pa
106272000,P_8_3_13,sg,0,
106272000,P_8_3_13,so,1,
106272000,P_8_3_13,sw,0,
106272000,P_13_3_13,pressure,19003000,Pa
106272000,P_13_3_13,sg,0,
106272000,P_13_3_13,so,1,
106272000,P_13_3_13,sw,0,
106272000,P_3_8_13,pressure,19056800,Pa
106272000,P_3_8_13,sg,0,
106272000,P_3_8_13,so,1,
106272000,P_3_8_13,sw,0,
106272000,P_8_8_13,pressure,19062800,Pa
106272000,P_8_8_13,sg,0,
106272000,P_8_8_13,so,1,
106272000,P_8_8_13,sw,0,
106272000,P_13_8_13,pressure,19043200,Pa
106272000,P_13_8_13,sg,0,
106272000,P_13_8_13,so,1,
106272000,P_13_8_13,sw,0,
106272000,P_3_13_13,pressure,19065800,Pa
106272000,P_3_13_13,sg,0,
106272000,P_3_13_13,so,1,
106272000,P_3_13_13,sw,0,
106272000,P_8_13_13,pressure,19056800,Pa
106272000,P_8_13_13,sg,0,
106272000,P_8_13_13,so,1,
106272000,P_8_13_13,sw,0,
106272000,P_13_13_13,pressure,19003800,Pa
106272000,P_13_13_13,sg,0,
106272000,P_13_13_13,so,1,
106272000,P_13_13_13,sw,0,
108864000,P_3_3_15,pressure,19003200,Pa
108864000,P_3_3_15,sg,0,
108864000,P_3_3_15,so,1,
108864000,P_3_3_15,sw,0,
108864000,P_8_3_15,pressure,19031300,Pa
108864000,P_8_3_15,sg,0,
108864000,P_8_3_15,so,1,
108864000,P_8_3_15,sw,0,
108864000,P_13_3_15,pressure,19002300,Pa
108864000,P_13_3_15,sg,0,
108864000,P_13_3_15,so,1,
108864000,P_13_3_15,sw,0,
108864000,P_3_8_15,pressure,19044800,Pa
108864000,P_3_8_15,sg,0,
108864000,P_3_8_15,so,1,
108864000,P_3_8_15,sw,0,
108864000,P_8_8_15,pressure,19042700,Pa
108864000,P_8_8_15,sg,0,
108864000,P_8_8_15,so,1,
108864000,P_8_8_15,sw,0,
108864000,P_13_8_15,pressure,19031300,Pa
108864000,P_13_8_15,sg,0,
108864000,P_13_8_15,so,1,
108864000,P_13_8_15,sw,0,
108864000,P_3_13_15,pressure,19055100,Pa
108864000,P_3_13_15,sg,0,
108864000,P_3_13_15,so,1,
108864000,P_3_13_15,sw,0,
108864000,P_8_13_15,pressure,19044800,Pa
108864000,P_8_13_15,sg,0,
108864000,P_8_13_15,so,1,
108864000,P_8_13_15,sw,0,
108864000,P_13_13_15,pressure,19003200,Pa
108864000,P_13_13_15,sg,0,
108864000,P_13_13_15,so,1,
108864000,P_13_13_15,sw,0,
108864000,P_3_3_14,pressure,19003400,Pa
108864000,P_3_3_14,sg,0,
108864000,P_3_3_14,so,1,
108864000,P_3_3_14,sw,0,
108864000,P_8_3_14,pressure,19035100,Pa
108864000,P_8_3_14,sg,0,
108864000,P_8_3_14,so,1,
108864000,P_8_3_14,sw,0,
108864000,P_13_3_14,pressure,19002500,Pa
108864000,P_13_3_14,sg,0,
108864000,P_13_3_14,so,1,
108864000,P_13_3_14,sw,0,
108864000,P_3_8_14,pressure,19048700,Pa
108864000,P_3_8_14,sg,0,
108864000,P_3_8_14,so,1,
108864000,P_3_8_14,sw,0,
108864000,P_8_8_14,pressure,19048400,Pa
108864000,P_8_8_14,sg,0,
108864000,P_8_8_14,so,1,
108864000,P_8_8_14,sw,0,
108864000,P_13_8_14,pressure,19035100,Pa
108864000,P_13_8_14,sg,0,
108864000,P_13_8_14,so,1,
108864000,P_13_8_14,sw,0,
108864000,P_3_13_14,pressure,19058700,Pa
108864000,P_3_13_14,sg,0,
108864000,P_3_13_14,so,1,
108864000,P_3_13_14,sw,0,
108864000,P_8_13_14,pressure,19048700,Pa
108864000,P_8_13_14,sg,0,
108864000,P_8_13_14,so,1,
108864000,P_8_13_14,sw,0,
108864000,P_13_13_14,pressure,19003400,Pa
108864000,P_13_13_14,sg,0,
108864000,P_13_13_14,so,1,
108864000,P_13_13_14,sw,0,
108864000,P_3_3_13,pressure,19003800,Pa
108864000,P_3_3_13,sg,0,
108864000,P_3_3_13,so,1,
108864000,P_3_3_13,sw,0,
108864000,P_8_3_13,pressure,19043200,Pa
108864000,P_8_3_13,sg,0,
108864000,P_8_3_13,so,1,
108864000,P_8_3_13,sw,0,
108864000,P_13_3_13,pressure,19003000,Pa
108864000,P_13_3_13,sg,0,
108864000,P_13_3_13,so,1,
108864000,P_13_3_13,sw,0,
108864000,P_3_8_13,pressure,19056800,Pa
108864000,P_3_8_13,sg,0,
108864000,P_3_8_13,so,1,
108864000,P_3_8_13,sw,0,
108864000,P_8_8_13,pressure,19062800,Pa
108864000,P_8_8_13,sg,0,
108864000,P_8_8_13,so,1,
108864000,P_8_8_13,sw,0,
108864000,P_13_8_13,pressure,19043200,Pa
108864000,P_13_8_13,sg,0,
108864000,P_13_8_13,so,1,
108864000,P_13_8_13,sw,0,
108864000,P_3_13_13,pressure,19065800,Pa
108864000,P_3_13_13,sg,0,
108864000,P_3_13_13,so,1,
108864000,P_3_13_13,sw,0,
108864000,P_8_13_13,pressure,19056800,Pa
108864000,P_8_13_13,sg,0,
108864000,P_8_13_13,so,1,
108864000,P_8_13_13,sw,0,
108864000,P_13_13_13,pressure,19003800,Pa
108864000,P_13_13_13,sg,0,
108864000,P_13_13_13,so,1,
108864000,P_13_13_13,sw,0,
111456000,P_3_3_15,pressure,19003200,Pa
111456000,P_3_3_15,sg,0,
111456000,P_3_3_15,so,1,
111456000,P_3_3_15,sw,0,
111456000,P_8_3_15,pressure,19031300,Pa
111456000,P_8_3_15,sg,0,
111456000,P_8_3_15,so,1,
111456000,P_8_3_15,sw,0,
111456000,P_13_3_15,pressure,19002300,Pa
111456000,P_13_3_15,sg,0,
111456000,P_13_3_15,so,1,
111456000,P_13_3_15,sw,0,
111456000,P_3_8_15,pressure,19044800,Pa
111456000,P_3_8_15,sg,0,
111456000,P_3_8_15,so,1,
111456000,P_3_8_15,sw,0,
111456000,P_8_8_15,pressure,19042700,Pa
111456000,P_8_8_15,sg,0,
111456000,P_8_8_15,so,1,
111456000,P_8_8_15,sw,0,
111456000,P_13_8_15,pressure,19031300,Pa
111456000,P_13_8_15,sg,0,
111456000,P_13_8_15,so,1,
111456000,P_13_8_15,sw,0,
111456000,P_3_13_15,pressure,19055100,Pa
111456000,P_3_13_15,sg,0,
111456000,P_3_13_15,so,1,
111456000,P_3_13_15,sw,0,
111456000,P_8_13_15,pressure,19044800,Pa
111456000,P_8_13_15,sg,0,
111456000,P_8_13_15,so,1,
111456000,P_8_13_15,sw,0,
111456000,P_13_13_15,pressure,19003200,Pa
111456000,P_13_13_15,sg,0,
111456000,P_13_13_15,so,1,
111456000,P_13_13_15,sw,0,
111456000,P_3_3_14,pressure,19003400,Pa
111456000,P_3_3_14,sg,0,
111456000,P_3_3_14,so,1,
111456000,P_3_3_14,sw,0,
111456000,P_8_3_14,pressure,19035100,Pa
111456000,P_8_3_14,sg,0,
111456000,P_8_3_14,so,1,
111456000,P_8_3_14,sw,0,
111456000,P_13_3_14,pressure,19002500,Pa
111456000,P_13_3_14,sg,0,
111456000,P_13_3_14,so,1,
111456000,P_13_3_14,sw,0,
111456000,P_3_8_14,pressure,19048700,Pa
111456000,P_3_8_14,sg,0,
111456000,P_3_8_14,so,1,
111456000,P_3_8_14,sw,0,
111456000,P_8_8_14,pressure,19048400,Pa
111456000,P_8_8_14,sg,0,
111456000,P_8_8_14,so,1,
111456000,P_8_8_14,sw,0,
111456000,P_13_8_14,pressure,19035100,Pa
111456000,P_13_8_14,sg,0,
111456000,P_13_8_14,so,1,
111456000,P_13_8_14,sw,0,
111456000,P_3_13_14,pressure,19058700,Pa
111456000,P_3_13_14,sg,0,
111456000,P_3_13_14,so,1,
111456000,P_3_13_14,sw,0,
111456000,P_8_13_14,pressure,19048700,Pa
111456000,P_8_13_14,sg,0,
111456000,P_8_13_14,so,1,
111456000,P_8_13_14,sw,0,
111456000,P_13_13_14,pressure,19003400,Pa
111456000,P_13_13_14,sg,0,
111456000,P_13_13_14,so,1,
111456000,P_13_13_14,sw,0,
111456000,P_3_3_13,pressure,19003800,Pa
111456000,P_3_3_13,sg,0,
111456000,P_3_3_13,so,1,
111456000,P_3_3_13,sw,0,
111456000,P_8_3_13,pressure,19043200,Pa
111456000,P_8_3_13,sg,0,
111456000,P_8_3_13,so,1,
111456000,P_8_3_13,sw,0,
111456000,P_13_3_13,pressure,19003000,Pa
111456000,P_13_3_13,sg,0,
111456000,P_13_3_13,so,1,
111456000,P_13_3_13,sw,0,
111456000,P_3_8_13,pressure,19056800,Pa
111456000,P_3_8_13,sg,0,
111456000,P_3_8_13,so,1,
111456000,P_3_8_13,sw,0,
111456000,P_8_8_13,pressure,19062800,Pa
111456000,P_8_8_13,sg,0,
111456000,P_8_8_13,so,1,
111456000,P_8_8_13,sw,0,
111456000,P_13_8_13,pressure,19043200,Pa
111456000,P_13_8_13,sg,0,
111456000,P_13_8_13,so,1,
111456000,P_13_8_13,sw,0,
111456000,P_3_13_13,pressure,19065800,Pa
111456000,P_3_13_13,sg,0,
111456000,P_3_13_13,so,1,
111456000,P_3_13_13,sw,0,
111456000,P_8_13_13,pressure,19056800,Pa
111456000,P_8_13_13,sg,0,
111456000,P_8_13_13,so,1,
111456000,P_8_13_13,sw,0,
111456000,P_13_13_13,pressure,19003800,Pa
111456000,P_13_13_13,sg,0,
111456000,P_13_13_13,so,1,
111456000,P_13_13_13,sw,0,
114048000,P_3_3_15,pressure,19003200,Pa
114048000,P_3_3_15,sg,0,
114048000,P_3_3_15,so,1,
114048000,P_3_3_15,sw,0,
114048000,P_8_3_15,pressure,19031300,Pa
114048000,P_8_3_15,sg,0,
114048000,P_8_3_15,so,1,
114048000,P_8_3_15,sw,0,
114048000,P_13_3_15,pressure,19002300,Pa
114048000,P_13_3_15,sg,0,
114048000,P_13_3_15,so,1,
114048000,P_13_3_15,sw,0,
114048000,P_3_8_15,pressure,19044800,Pa
114048000,P_3_8_15,sg,0,
114048000,P_3_8_15,so,1,
114048000,P_3_8_15,sw,0,
114048000,P_8_8_15,pressure,19042700,Pa
114048000,P_8_8_15,sg,0,
114048000,P_8_8_15,so,1,
114048000,P_8_8_15,sw,0,
114048000,P_13_8_15,pressure,19031300,Pa
114048000,P_13_8_15,sg,0,
114048000,P_13_8_15,so,1,
114048000,P_13_8_15,sw,0,
114048000,P_3_13_15,pressure,19055100,Pa
114048000,P_3_13_15,sg,0,
114048000,P_3_13_15,so,1,
114048000,P_3_13_15,sw,0,
114048000,P_8_13_15,pressure,19044800,Pa
114048000,P_8_13_15,sg,0,
114048000,P_8_13_15,so,1,
114048000,P_8_13_15,sw,0,
114048000,P_13_13_15,pressure,19003200,Pa
114048000,P_13_13_15,sg,0,
114048000,P_13_13_15,so,1,
114048000,P_13_13_15,sw,0,
114048000,P_3_3_14,pressure,19003400,Pa
114048000,P_3_3_14,sg,0,
114048000,P_3_3_14,so,1,
114048000,P_3_3_14,sw,0,
114048000,P_8_3_14,pressure,19035100,Pa
114048000,P_8_3_14,sg,0,
114048000,P_8_3_14,so,1,
114048000,P_8_3_14,sw,0,
114048000,P_13_3_14,pressure,19002500,Pa
114048000,P_13_3_14,sg,0,
114048000,P_13_3_14,so,1,
114048000,P_13_3_14,sw,0,
114048000,P_3_8_14,pressure,19048700,Pa
114048000,P_3_8_14,sg,0,
114048000,P_3_8_14,so,1,
114048000,P_3_8_14,sw,0,
114048000,P_8_8_14,pressure,19048400,Pa
114048000,P_8_8_14,sg,0,
114048000,P_8_8_14,so,1,
114048000,P_8_8_14,sw,0,
114048000,P_13_8_14,pressure,19035100,Pa
114048000,P_13_8_14,sg,0,
114048000,P_13_8_14,so,1,
114048000,P_13_8_14,sw,0,
114048000,P_3_13_14,pressure,19058700,Pa
114048000,P_3_13_14,sg,0,
114048000,P_3_13_14,so,1,
114048000,P_3_13_14,sw,0,
114048000,P_8_13_14,pressure,19048700,Pa
114048000,P_8_13_14,sg,0,
114048000,P_8_13_14,so,1,
114048000,P_8_13_14,sw,0,
114048000,P_13_13_14,pressure,19003400,Pa
114048000,P_13_13_14,sg,0,
114048000,P_13_13_14,so,1,
114048000,P_13_13_14,sw,0,
114048000,P_3_3_13,pressure,19003800,Pa
114048000,P_3_3_13,sg,0,
114048000,P_3_3_13,so,1,
114048000,P_3_3_13,sw,0,
114048000,P_8_3_13,pressure,19043200,Pa
114048000,P_8_3_13,sg,0,
114048000,P_8_3_13,so,1,
114048000,P_8_3_13,sw,0,
114048000,P_13_3_13,pressure,19003000,Pa
114048000,P_13_3_13,sg,0,
114048000,P_13_3_13,so,1,
114048000,P_13_3_13,sw,0,
114048000,P_3_8_13,pressure,19056800,Pa
114048000,P_3_8_13,sg,0,
114048000,P_3_8_13,so,1,
114048000,P_3_8_13,sw,0,
114048000,P_8_8_13,pressure,19062800,Pa
114048000,P_8_8_13,sg,0,
114048000,P_8_8_13,so,1,
114048000,P_8_8_13,sw,0,
114048000,P_13_8_13,pressure,19043200,Pa
114048000,P_13_8_13,sg,0,
114048000,P_13_8_13,so,1,
114048000,P_13_8_13,sw,0,
114048000,P_3_13_13,pressure,19065800,Pa
114048000,P_3_13_13,sg,0,
114048000,P_3_13_13,so,1,
114048000,P_3_13_13,sw,0,
114048000,P_8_13_13,pressure,19056800,Pa
114048000,P_8_13_13,sg,0,
114048000,P_8_13_13,so,1,
114048000,P_8_13_13,sw,0,
114048000,P_13_13_13,pressure,19003800,Pa
114048000,P_13_13_13,sg,0,
114048000,P_13_13_13,so,1,
114048000,P_13_13_13,sw,0,
116640000,P_3_3_15,pressure,19003200,Pa
116640000,P_3_3_15,sg,0,
116640000,P_3_3_15,so,1,
116640000,P_3_3_15,sw,0,
116640000,P_8_3_15,pressure,19031300,Pa
116640000,P_8_3_15,sg,0,
116640000,P_8_3_15,so,1,
116640000,P_8_3_15,sw,0,
116640000,P_13_3_15,pressure,19002300,Pa
116640000,P_13_3_15,sg,0,
116640000,P_13_3_15,so,1,
116640000,P_13_3_15,sw,0,
116640000,P_3_8_15,pressure,19044800,Pa
116640000,P_3_8_15,sg,0,
116640000,P_3_8_15,so,1,
116640000,P_3_8_15,sw,0,
116640000,P_8_8_15,pressure,19042700,Pa
116640000,P_8_8_15,sg,0,
116640000,P_8_8_15,so,1,
116640000,P_8_8_15,sw,0,
116640000,P_13_8_15,pressure,19031300,Pa
116640000,P_13_8_15,sg,0,
116640000,P_13_8_15,so,1,
116640000,P_13_8_15,sw,0,
116640000,P_3_13_15,pressure,19055100,Pa
116640000,P_3_13_15,sg,0,
116640000,P_3_13_15,so,1,
116640000,P_3_13_15,sw,0,
116640000,P_8_13_15,pressure,19044800,Pa
116640000,P_8_13_15,sg,0,
116640000,P_8_13_15,so,1,
116640000,P_8_13_15,sw,0,
116640000,P_13_13_15,pressure,19003200,Pa
116640000,P_13_13_15,sg,0,
116640000,P_13_13_15,so,1,
116640000,P_13_13_15,sw,0,
116640000,P_3_3_14,pressure,19003400,Pa
116640000,P_3_3_14,sg,0,
116640000,P_3_3_14,so,1,
116640000,P_3_3_14,sw,0,
116640000,P_8_3_14,pressure,19035100,Pa
116640000,P_8_3_14,sg,0,
116640000,P_8_3_14,so,1,
116640000,P_8_3_14,sw,0,
116640000,P_13_3_14,pressure,19002500,Pa
116640000,P_13_3_14,sg,0,
116640000,P_13_3_14,so,1,
116640000,P_13_3_14,sw,0,
116640000,P_3_8_14,pressure,19048700,Pa
116640000,P_3_8_14,sg,0,
116640000,P_3_8_14,so,1,
116640000,P_3_8_14,sw,0,
116640000,P_8_8_14,pressure,19048400,Pa
116640000,P_8_8_14,sg,0,
116640000,P_8_8_14,so,1,
116640000,P_8_8_14,sw,0,
116640000,P_13_8_14,pressure,19035100,Pa
116640000,P_13_8_14,sg,0,
116640000,P_13_8_14,so,1,
116640000,P_13_8_14,sw,0,
116640000,P_3_13_14,pressure,19058700,Pa
116640000,P_3_13_14,sg,0,
116640000,P_3_13_14,so,1,
116640000,P_3_13_14,sw,0,
116640000,P_8_13_14,pressure,19048700,Pa
116640000,P_8_13_14,sg,0,
116640000,P_8_13_14,so,1,
116640000,P_8_13_14,sw,0,
116640000,P_13_13_14,pressure,19003400,Pa
116640000,P_13_13_14,sg,0,
116640000,P_13_13_14,so,1,
116640000,P_13_13_14,sw,0,
116640000,P_3_3_13,pressure,19003800,Pa
116640000,P_3_3_13,sg,0,
116640000,P_3_3_13,so,1,
116640000,P_3_3_13,sw,0,
116640000,P_8_3_13,pressure,19043200,Pa
116640000,P_8_3_13,sg,0,
116640000,P_8_3_13,so,1,
116640000,P_8_3_13,sw,0,
116640000,P_13_3_13,pressure,19003000,Pa
116640000,P_13_3_13,sg,0,
116640000,P_13_3_13,so,1,
116640000,P_13_3_13,sw,0,
116640000,P_3_8_13,pressure,19056800,Pa
116640000,P_3_8_13,sg,0,
116640000,P_3_8_13,so,1,
116640000,P_3_8_13,sw,0,
116640000,P_8_8_13,pressure,19062800,Pa
116640000,P_8_8_13,sg,0,
116640000,P_8_8_13,so,1,
116640000,P_8_8_13,sw,0,
116640000,P_13_8_13,pressure,19043200,Pa
116640000,P_13_8_13,sg,0,
116640000,P_13_8_13,so,1,
116640000,P_13_8_13,sw,0,
116640000,P_3_13_13,pressure,19065800,Pa
116640000,P_3_13_13,sg,0,
116640000,P_3_13_13,so,1,
116640000,P_3_13_13,sw,0,
116640000,P_8_13_13,pressure,19056800,Pa
116640000,P_8_13_13,sg,0,
116640000,P_8_13_13,so,1,
116640000,P_8_13_13,sw,0,
116640000,P_13_13_13,pressure,19003800,Pa
116640000,P_13_13_13,sg,0,
116640000,P_13_13_13,so,1,
116640000,P_13_13_13,sw,0,
119232000,P_3_3_15,pressure,19003200,Pa
